meldcode;fabrikant;model;vermogen_kw;naam_koudemiddel;gwp;categorie;subsidiebedrag_2024;subsidiebedrag_2025;bron_2024_url;bron_2025_url;confidence_2024;confidence_2025;match_methode;datum_opgehaald
KA01629;Stiebel-Eltron;WWK 300 Electronic (231210);0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01629-stiebel-eltron-wwk-300-electronic-231210;https://www.rvo.nl/meldcodes-warmtepompen/ka01629-stiebel-eltron-wwk-300-electronic-231210;0.95;0.95;meldcode;2026-03-27
KA01630;Stiebel-Eltron;WWK 300 Electronic Sol (233583);0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01630-stiebel-eltron-wwk-300-electronic-sol-233583;https://www.rvo.nl/meldcodes-warmtepompen/ka01630-stiebel-eltron-wwk-300-electronic-sol-233583;0.95;0.95;meldcode;2026-03-27
KA01632;Stiebel-Eltron;WWK 301 Electronic (230950);0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01632-stiebel-eltron-wwk-301-electronic-230950;https://www.rvo.nl/meldcodes-warmtepompen/ka01632-stiebel-eltron-wwk-301-electronic-230950;0.95;0.95;meldcode;2026-03-27
KA01633;Stiebel-Eltron;WWK 301 Electronic Sol (233584);0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01633-stiebel-eltron-wwk-301-electronic-sol-233584;https://www.rvo.nl/meldcodes-warmtepompen/ka01633-stiebel-eltron-wwk-301-electronic-sol-233584;0.95;0.95;meldcode;2026-03-27
KA01641;Vaillant;flexoCOMPACT VWF 58/4 (0010016682);6.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01641-vaillant-flexocompact-vwf-584-0010016682;https://www.rvo.nl/meldcodes-warmtepompen/ka01641-vaillant-flexocompact-vwf-584-0010016682;0.95;0.95;meldcode;2026-03-27
KA01644;Vaillant;flexoCOMPACT VWF 88/4 (0010016683);10.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01644-vaillant-flexocompact-vwf-884-0010016683;https://www.rvo.nl/meldcodes-warmtepompen/ka01644-vaillant-flexocompact-vwf-884-0010016683;0.95;0.95;meldcode;2026-03-27
KA01645;Vaillant;flexoCOMPACT VWF 88/4 + VWW 11/4 SI (0010016683);12.0;R410A;2088;Water-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01645-vaillant-flexocompact-vwf-884-vww-114-si-0010016683;https://www.rvo.nl/meldcodes-warmtepompen/ka01645-vaillant-flexocompact-vwf-884-vww-114-si-0010016683;0.95;0.95;meldcode;2026-03-27
KA01647;Vaillant;flexoCOMPACT VWF 118/4 (0010016684);13.0;R410A;2088;Grond-Water;4875.0;4875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01647-vaillant-flexocompact-vwf-1184-0010016684;https://www.rvo.nl/meldcodes-warmtepompen/ka01647-vaillant-flexocompact-vwf-1184-0010016684;0.95;0.95;meldcode;2026-03-27
KA01650;Vaillant;flexoTHERM VWF 57/4 (0010016677);6.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01650-vaillant-flexotherm-vwf-574-0010016677;https://www.rvo.nl/meldcodes-warmtepompen/ka01650-vaillant-flexotherm-vwf-574-0010016677;0.95;0.95;meldcode;2026-03-27
KA01653;Vaillant;flexoTHERM VWF 87/4 (0010016678);10.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01653-vaillant-flexotherm-vwf-874-0010016678;https://www.rvo.nl/meldcodes-warmtepompen/ka01653-vaillant-flexotherm-vwf-874-0010016678;0.95;0.95;meldcode;2026-03-27
KA01654;Vaillant;flexoTHERM VWF 87/4 + VWW 11/4 SI (0010016678);12.0;R410A;2088;Water-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01654-vaillant-flexotherm-vwf-874-vww-114-si-0010016678;https://www.rvo.nl/meldcodes-warmtepompen/ka01654-vaillant-flexotherm-vwf-874-vww-114-si-0010016678;0.95;0.95;meldcode;2026-03-27
KA01656;Vaillant;flexoTHERM VWF 117/4 (0010016679);13.0;R410A;2088;Grond-Water;4875.0;4875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01656-vaillant-flexotherm-vwf-1174-0010016679;https://www.rvo.nl/meldcodes-warmtepompen/ka01656-vaillant-flexotherm-vwf-1174-0010016679;0.95;0.95;meldcode;2026-03-27
KA01659;Vaillant;flexoTHERM VWF 157/4 (0010016680);17.0;R410A;2088;Grond-Water;5475.0;5475.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01659-vaillant-flexotherm-vwf-1574-0010016680;https://www.rvo.nl/meldcodes-warmtepompen/ka01659-vaillant-flexotherm-vwf-1574-0010016680;0.95;0.95;meldcode;2026-03-27
KA01662;Vaillant;flexoTHERM VWF 197/4 (0010016681);22.0;R410A;2088;Grond-Water;6225.0;6225.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01662-vaillant-flexotherm-vwf-1974-0010016681;https://www.rvo.nl/meldcodes-warmtepompen/ka01662-vaillant-flexotherm-vwf-1974-0010016681;0.95;0.95;meldcode;2026-03-27
KA01663;Vaillant;flexoTHERM VWF 197/4 + VWW 19/4 SI (0010016681);27.0;R410A;2088;Water-Water;6750.0;6750.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01663-vaillant-flexotherm-vwf-1974-vww-194-si-0010016681;https://www.rvo.nl/meldcodes-warmtepompen/ka01663-vaillant-flexotherm-vwf-1974-vww-194-si-0010016681;0.95;0.95;meldcode;2026-03-27
KA01664;Vaillant;flexoTHERM VWF 197/4 + 2x VWL 11/4 SA (0010016681);16.0;R410A;2088;Lucht-Water;4350.0;4625.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01664-vaillant-flexotherm-vwf-1974-2x-vwl-114-sa-0010016681;https://www.rvo.nl/meldcodes-warmtepompen/ka01664-vaillant-flexotherm-vwf-1974-2x-vwl-114-sa-0010016681;0.95;0.95;meldcode;2026-03-27
KA01674;Vaillant;geoTHERM VWS 36/4 230 V (0010013075);3.0;R410A;2088;Grond-Water;4200.0;4200.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01674-vaillant-geotherm-vws-364-230-v-0010013075;https://www.rvo.nl/meldcodes-warmtepompen/ka01674-vaillant-geotherm-vws-364-230-v-0010013075;0.95;0.95;meldcode;2026-03-27
KA01682;Vaillant;geoTHERM VWS 61/3 (0010009068);7.0;R407C;1774;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01682-vaillant-geotherm-vws-613-0010009068;https://www.rvo.nl/meldcodes-warmtepompen/ka01682-vaillant-geotherm-vws-613-0010009068;0.95;0.95;meldcode;2026-03-27
KA01687;Vaillant;aroTHERM VWL 55/2 A (0010016408);5.0;R410A;2088;Lucht-Water;2700.0;2150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01687-vaillant-arotherm-vwl-552-0010016408;https://www.rvo.nl/meldcodes-warmtepompen/ka01687-vaillant-arotherm-vwl-552-0010016408;0.95;0.95;meldcode;2026-03-27
KA01689;Vaillant;aroTHERM VWL 85/2 A (0010016409);6.0;R410A;2088;Lucht-Water;2850.0;2375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01689-vaillant-arotherm-vwl-852-0010016409;https://www.rvo.nl/meldcodes-warmtepompen/ka01689-vaillant-arotherm-vwl-852-0010016409;0.95;0.95;meldcode;2026-03-27
KA01693;Vaillant;aroTHERM VWL 155/2 A (0010016413);9.0;R410A;2088;Lucht-Water;3300.0;3050.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01693-vaillant-arotherm-vwl-1552-0010016413;https://www.rvo.nl/meldcodes-warmtepompen/ka01693-vaillant-arotherm-vwl-1552-0010016413;0.95;0.95;meldcode;2026-03-27
KA01697;Inventum;Ecolution Solo;2.0;R134A;1430;Lucht-Water;2475.0;1675.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01697-inventum-ecolution-solo;https://www.rvo.nl/meldcodes-warmtepompen/ka01697-inventum-ecolution-solo;0.95;0.95;meldcode;2026-03-27
KA01709;Inventum;Ecolution Combi50;2.0;R134A;1430;Lucht-Water;2475.0;1675.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01709-inventum-ecolution-combi50;https://www.rvo.nl/meldcodes-warmtepompen/ka01709-inventum-ecolution-combi50;0.95;0.95;meldcode;2026-03-27
KA01720;Mitsubishi Electric;PUHZ-SW120 YHA + ERST20C-VM2(C/D);11.0;R410A;2088;Lucht-Water;3600.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01720-mitsubishi-electric-puhz-sw120-yha-erst20c-vm2cd;https://www.rvo.nl/meldcodes-warmtepompen/ka01720-mitsubishi-electric-puhz-sw120-yha-erst20c-vm2cd;0.95;0.95;meldcode;2026-03-27
KA01740;Mitsubishi Electric;PUHZ-SW120 YHA + ERSC-VM2(C/D);11.0;R410A;2088;Lucht-Water;3600.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01740-mitsubishi-electric-puhz-sw120-yha-ersc-vm2cd;https://www.rvo.nl/meldcodes-warmtepompen/ka01740-mitsubishi-electric-puhz-sw120-yha-ersc-vm2cd;0.95;0.95;meldcode;2026-03-27
KA01743;Mitsubishi Electric;PUHZ-SHW140 YHA + ERSC-VM2(C/D);15.0;R410A;2088;Lucht-Water;4200.0;4400.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01743-mitsubishi-electric-puhz-shw140-yha-ersc-vm2cd;https://www.rvo.nl/meldcodes-warmtepompen/ka01743-mitsubishi-electric-puhz-shw140-yha-ersc-vm2cd;0.95;0.95;meldcode;2026-03-27
KA01748;Mitsubishi Electric;PUHZ-SW120 YHA + EHSC-VM2(C/D);11.0;R410A;2088;Lucht-Water;3600.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01748-mitsubishi-electric-puhz-sw120-yha-ehsc-vm2cd;https://www.rvo.nl/meldcodes-warmtepompen/ka01748-mitsubishi-electric-puhz-sw120-yha-ehsc-vm2cd;0.95;0.95;meldcode;2026-03-27
KA01753;Mitsubishi Electric;PUHZ-SHW140 YHA + EHSC-VM2(C/D);15.0;R410A;2088;Lucht-Water;4200.0;4400.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01753-mitsubishi-electric-puhz-shw140-yha-ehsc-vm2cd;https://www.rvo.nl/meldcodes-warmtepompen/ka01753-mitsubishi-electric-puhz-shw140-yha-ehsc-vm2cd;0.95;0.95;meldcode;2026-03-27
KA01760;Mitsubishi Electric;PUHZ-SHW230 YKA2 + ERSE-ME(C/D)/ YM9E(C/D);25.0;R410A;2088;Lucht-Water;5700.0;6650.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01760-mitsubishi-electric-puhz-shw230-yka2-erse-mecd-ym9ecd;https://www.rvo.nl/meldcodes-warmtepompen/ka01760-mitsubishi-electric-puhz-shw230-yka2-erse-mecd-ym9ecd;0.95;0.95;meldcode;2026-03-27
KA01761;Mitsubishi Electric;PUHZ-SHW230 YKA2 + EHSE-ME(C/D)/ YM9E(C/D);25.0;R410A;2088;Lucht-Water;5700.0;6650.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01761-mitsubishi-electric-puhz-shw230-yka2-ehse-mecd-ym9ecd;https://www.rvo.nl/meldcodes-warmtepompen/ka01761-mitsubishi-electric-puhz-shw230-yka2-ehse-mecd-ym9ecd;0.95;0.95;meldcode;2026-03-27
KA01774;iDM;TERRA AL 32 Twin 810312;27.0;R410A;2088;Lucht-Water;6000.0;7100.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01774-idm-terra-al-32-twin-810312;https://www.rvo.nl/meldcodes-warmtepompen/ka01774-idm-terra-al-32-twin-810312;0.95;0.95;meldcode;2026-03-27
KA01825;Alpha Innotec;LWD 70A/RX-HTD;7.0;R290 (Propaan);3;Lucht-Water;3000.0;2600.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01825-alpha-innotec-lwd-70arx-htd;https://www.rvo.nl/meldcodes-warmtepompen/ka01825-alpha-innotec-lwd-70arx-htd;0.95;0.95;meldcode;2026-03-27
KA01938;Weishaupt/Monarch;WWP S 8 ID;8.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01938-weishauptmonarch-wwp-s-8-id;https://www.rvo.nl/meldcodes-warmtepompen/ka01938-weishauptmonarch-wwp-s-8-id;0.95;0.95;meldcode;2026-03-27
KA01941;Weishaupt/Monarch;WWP S 11 ID;11.0;R410A;2088;Grond-Water;4575.0;4575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka01941-weishauptmonarch-wwp-s-11-id;https://www.rvo.nl/meldcodes-warmtepompen/ka01941-weishauptmonarch-wwp-s-11-id;0.95;0.95;meldcode;2026-03-27
KA02847;Hitachi;Yutaki-S RAS4WH(V)NPE+RWM4;10.0;R410A;2088;Lucht-Water;3675.0;3475.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02847-hitachi-yutaki-s-ras4whvnperwm4;https://www.rvo.nl/meldcodes-warmtepompen/ka02847-hitachi-yutaki-s-ras4whvnperwm4;0.95;0.95;meldcode;2026-03-27
KA02848;Hitachi;Yutaki-S80 RAS4WH(V)NPE+RWH4(V)NFE;11.0;R410A;2088;Lucht-Water;3675.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02848-hitachi-yutaki-s80-ras4whvnperwh4vnfe;https://www.rvo.nl/meldcodes-warmtepompen/ka02848-hitachi-yutaki-s80-ras4whvnperwh4vnfe;0.95;0.95;meldcode;2026-03-27
KA02852;Hitachi;Yutaki-S80 RAS4WH(V)NPE+RWH4(V)NFWE+260L;11.0;R410A;2088;Lucht-Water;3675.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02852-hitachi-yutaki-s80-ras4whvnperwh4vnfwe260l;https://www.rvo.nl/meldcodes-warmtepompen/ka02852-hitachi-yutaki-s80-ras4whvnperwh4vnfwe260l;0.95;0.95;meldcode;2026-03-27
KA02853;Hitachi;Yutaki-S RAS5WH(V)NPE+RWM5;12.0;R410A;2088;Lucht-Water;3750.0;3725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02853-hitachi-yutaki-s-ras5whvnperwm5;https://www.rvo.nl/meldcodes-warmtepompen/ka02853-hitachi-yutaki-s-ras5whvnperwm5;0.95;0.95;meldcode;2026-03-27
KA02858;Hitachi;Yutaki-S80 RAS5WH(V)NPE+RWH5(V)NFWE+260L;14.0;R410A;2088;Lucht-Water;4050.0;4175.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02858-hitachi-yutaki-s80-ras5whvnperwh5vnfwe260l;https://www.rvo.nl/meldcodes-warmtepompen/ka02858-hitachi-yutaki-s80-ras5whvnperwh5vnfwe260l;0.95;0.95;meldcode;2026-03-27
KA02859;Hitachi;Yutaki-S RAS6WH(V)NPE+RWM6;14.0;R410A;2088;Lucht-Water;4050.0;4175.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02859-hitachi-yutaki-s-ras6whvnperwm6;https://www.rvo.nl/meldcodes-warmtepompen/ka02859-hitachi-yutaki-s-ras6whvnperwm6;0.95;0.95;meldcode;2026-03-27
KA02860;Hitachi;Yutaki-S80 RAS6WH(V)NPE+RWH6(V)NFE;16.0;R410A;2088;Lucht-Water;4350.0;4625.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02860-hitachi-yutaki-s80-ras6whvnperwh6vnfe;https://www.rvo.nl/meldcodes-warmtepompen/ka02860-hitachi-yutaki-s80-ras6whvnperwh6vnfe;0.95;0.95;meldcode;2026-03-27
KA02865;Hitachi;Yutaki-S RAS8WHNPE+RWM8NE;16.0;R410A;2088;Lucht-Water;4350.0;4625.0;https://www.rvo.nl/meldcodes-warmtepompen/ka02865-hitachi-yutaki-s-ras8whnperwm8ne;https://www.rvo.nl/meldcodes-warmtepompen/ka02865-hitachi-yutaki-s-ras8whnperwm8ne;0.95;0.95;meldcode;2026-03-27
KA03614;Ecoforest;EcoGeo 3-12, type B of C;15.0;R410A;2088;Grond-Water;5175.0;5175.0;https://www.rvo.nl/meldcodes-warmtepompen/ka03614-ecoforest-ecogeo-3-12-type-b-c;https://www.rvo.nl/meldcodes-warmtepompen/ka03614-ecoforest-ecogeo-3-12-type-b-c;0.95;0.95;meldcode;2026-03-27
KA03615;Ecoforest;EcoGeo 5-22, type B of C;25.0;R410A;2088;Grond-Water;6675.0;6675.0;https://www.rvo.nl/meldcodes-warmtepompen/ka03615-ecoforest-ecogeo-5-22-type-b-c;https://www.rvo.nl/meldcodes-warmtepompen/ka03615-ecoforest-ecogeo-5-22-type-b-c;0.95;0.95;meldcode;2026-03-27
KA04307;Waterkotte;Eco Touch Ai1 Geo 5008.5 (W/W);10.0;R410A;2088;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04307-waterkotte-eco-touch-ai1-geo-50085-ww;https://www.rvo.nl/meldcodes-warmtepompen/ka04307-waterkotte-eco-touch-ai1-geo-50085-ww;0.95;0.95;meldcode;2026-03-27
KA04335;Waterkotte;Eco Touch DS 5023.5 Ai NC (W/W);21.0;R410A;2088;Water-Water;6075.0;6075.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04335-waterkotte-eco-touch-ds-50235-ai-nc-ww;https://www.rvo.nl/meldcodes-warmtepompen/ka04335-waterkotte-eco-touch-ds-50235-ai-nc-ww;0.95;0.95;meldcode;2026-03-27
KA04710;NIBE;F1155-12 (B/W);12.0;R407C;1774;Grond-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04710-nibe-f1155-12-bw;https://www.rvo.nl/meldcodes-warmtepompen/ka04710-nibe-f1155-12-bw;0.95;0.95;meldcode;2026-03-27
KA04711;NIBE;F1255-12 (B/W);12.0;R407C;1774;Grond-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04711-nibe-f1255-12-bw;https://www.rvo.nl/meldcodes-warmtepompen/ka04711-nibe-f1255-12-bw;0.95;0.95;meldcode;2026-03-27
KA04802;Viessmann;Vitocal 300-G BWC 301.B06;6.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04802-viessmann-vitocal-300-g-bwc-301b06;https://www.rvo.nl/meldcodes-warmtepompen/ka04802-viessmann-vitocal-300-g-bwc-301b06;0.95;0.95;meldcode;2026-03-27
KA04931;Energie EST;ECO250i;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04931-energie-est-eco250i;https://www.rvo.nl/meldcodes-warmtepompen/ka04931-energie-est-eco250i;0.95;0.95;meldcode;2026-03-27
KA04935;Energie EST;ECO300i;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04935-energie-est-eco300i;https://www.rvo.nl/meldcodes-warmtepompen/ka04935-energie-est-eco300i;0.95;0.95;meldcode;2026-03-27
KA04936;Energie EST;ECO300is;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04936-energie-est-eco300is;https://www.rvo.nl/meldcodes-warmtepompen/ka04936-energie-est-eco300is;0.95;0.95;meldcode;2026-03-27
KA04942;Sirac;LSQ03RW;8.0;R407C;1774;Grond-Water;4200.0;4200.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04942-sirac-lsq03rw;https://www.rvo.nl/meldcodes-warmtepompen/ka04942-sirac-lsq03rw;0.95;0.95;meldcode;2026-03-27
KA04945;Sirac;LSQ04RW;10.0;R407C;1774;Grond-Water;4200.0;4200.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04945-sirac-lsq04rw;https://www.rvo.nl/meldcodes-warmtepompen/ka04945-sirac-lsq04rw;0.95;0.95;meldcode;2026-03-27
KA04946;Sirac;LSQ05RW;13.0;R407C;1774;Grond-Water;4650.0;4650.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04946-sirac-lsq05rw;https://www.rvo.nl/meldcodes-warmtepompen/ka04946-sirac-lsq05rw;0.95;0.95;meldcode;2026-03-27
KA04970;Thermia;MEGA L;60.0;R410A;2088;Grond-Water;11925.0;11925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04970-thermia-mega-l;https://www.rvo.nl/meldcodes-warmtepompen/ka04970-thermia-mega-l;0.95;0.95;meldcode;2026-03-27
KA04972;Thermia;MEGA M;45.0;R410A;2088;Grond-Water;9675.0;9675.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04972-thermia-mega-m;https://www.rvo.nl/meldcodes-warmtepompen/ka04972-thermia-mega-m;0.95;0.95;meldcode;2026-03-27
KA04991;Alpha Innotec;Alterra brine SW 262H3;26.0;R410A;2088;Grond-Water;6825.0;6825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka04991-alpha-innotec-alterra-brine-sw-262h3;https://www.rvo.nl/meldcodes-warmtepompen/ka04991-alpha-innotec-alterra-brine-sw-262h3;0.95;0.95;meldcode;2026-03-27
KA05289;Viessmann;Vitocal 300-G BW 301.A29;33.0;R410A;2088;Grond-Water;7875.0;7875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka05289-viessmann-vitocal-300-g-bw-301a29;https://www.rvo.nl/meldcodes-warmtepompen/ka05289-viessmann-vitocal-300-g-bw-301a29;0.95;0.95;meldcode;2026-03-27
KA05752;SmartHeat;Classic-i 012 BWi;12.0;R410A;2088;Grond-Water;4500.0;4500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka05752-smartheat-classic-i-012-bwi;https://www.rvo.nl/meldcodes-warmtepompen/ka05752-smartheat-classic-i-012-bwi;0.95;0.95;meldcode;2026-03-27
KA05753;SmartHeat;Classic-i 024 BWi;24.0;R407C;1774;Grond-Water;6300.0;6300.0;https://www.rvo.nl/meldcodes-warmtepompen/ka05753-smartheat-classic-i-024-bwi;https://www.rvo.nl/meldcodes-warmtepompen/ka05753-smartheat-classic-i-024-bwi;0.95;0.95;meldcode;2026-03-27
KA05757;SmartHeat;Bravour-i 008 BWi;8.0;R410A;2088;Grond-Water;4200.0;4200.0;https://www.rvo.nl/meldcodes-warmtepompen/ka05757-smartheat-bravour-i-008-bwi;https://www.rvo.nl/meldcodes-warmtepompen/ka05757-smartheat-bravour-i-008-bwi;0.95;0.95;meldcode;2026-03-27
KA05758;SmartHeat;Bravour-i 012 BWi;12.0;R410A;2088;Grond-Water;4500.0;4500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka05758-smartheat-bravour-i-012-bwi;https://www.rvo.nl/meldcodes-warmtepompen/ka05758-smartheat-bravour-i-012-bwi;0.95;0.95;meldcode;2026-03-27
KA06382;Wolf;BWS-1-12;12.0;R410A;2088;Grond-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka06382-wolf-bws-1-12;https://www.rvo.nl/meldcodes-warmtepompen/ka06382-wolf-bws-1-12;0.95;0.95;meldcode;2026-03-27
KA06383;Wolf;BWS-1-16;18.0;R407C;1774;Grond-Water;5625.0;5625.0;https://www.rvo.nl/meldcodes-warmtepompen/ka06383-wolf-bws-1-16;https://www.rvo.nl/meldcodes-warmtepompen/ka06383-wolf-bws-1-16;0.95;0.95;meldcode;2026-03-27
KA06783;Kleventa;AHP40;32.0;R407C;1774;Water-Water;7725.0;7725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka06783-kleventa-ahp40;https://www.rvo.nl/meldcodes-warmtepompen/ka06783-kleventa-ahp40;0.95;0.95;meldcode;2026-03-27
KA06786;Ecoforest;EcoGeo HP 12-40;44.0;R410A;2088;Grond-Water;9525.0;9525.0;https://www.rvo.nl/meldcodes-warmtepompen/ka06786-ecoforest-ecogeo-hp-12-40;https://www.rvo.nl/meldcodes-warmtepompen/ka06786-ecoforest-ecogeo-hp-12-40;0.95;0.95;meldcode;2026-03-27
KA06788;Ecoforest;EcoGeo HP 15-70;59.0;R410A;2088;Grond-Water;11775.0;11775.0;https://www.rvo.nl/meldcodes-warmtepompen/ka06788-ecoforest-ecogeo-hp-15-70;https://www.rvo.nl/meldcodes-warmtepompen/ka06788-ecoforest-ecogeo-hp-15-70;0.95;0.95;meldcode;2026-03-27
KA07227;Vaillant;VWS 36/4 GEO AE;3.0;R410A;2088;Grond-Water;4200.0;4200.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07227-vaillant-vws-364-geo-ae;https://www.rvo.nl/meldcodes-warmtepompen/ka07227-vaillant-vws-364-geo-ae;0.95;0.95;meldcode;2026-03-27
KA07230;Stiebel-Eltron;WPL 20 AC (236641);10.0;R410A;2088;Lucht-Water;3525.0;3275.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07230-stiebel-eltron-wpl-20-ac-236641;https://www.rvo.nl/meldcodes-warmtepompen/ka07230-stiebel-eltron-wpl-20-ac-236641;0.95;0.95;meldcode;2026-03-27
KA07231;Stiebel-Eltron;WPL 25 A (236644);13.0;R410A;2088;Lucht-Water;3975.0;3950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07231-stiebel-eltron-wpl-25-236644;https://www.rvo.nl/meldcodes-warmtepompen/ka07231-stiebel-eltron-wpl-25-236644;0.95;0.95;meldcode;2026-03-27
KA07399;Mastertherm;AQ60I;33.0;R410A;2088;Grond-Water;7875.0;7875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07399-mastertherm-aq60i;https://www.rvo.nl/meldcodes-warmtepompen/ka07399-mastertherm-aq60i;0.95;0.95;meldcode;2026-03-27
KA07463;Sirac;LSQ10RW;26.0;R407C;1774;Grond-Water;6600.0;6600.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07463-sirac-lsq10rw;https://www.rvo.nl/meldcodes-warmtepompen/ka07463-sirac-lsq10rw;0.95;0.95;meldcode;2026-03-27
KA07612;NIBE;F2120-16;11.0;R410A;2088;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07612-nibe-f2120-16;https://www.rvo.nl/meldcodes-warmtepompen/ka07612-nibe-f2120-16;0.95;0.95;meldcode;2026-03-27
KA07613;NIBE;F2120-20;11.0;R410A;2088;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07613-nibe-f2120-20;https://www.rvo.nl/meldcodes-warmtepompen/ka07613-nibe-f2120-20;0.95;0.95;meldcode;2026-03-27
KA07798;CTC;Gsi 12;10.0;R407C;1774;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka07798-ctc-gsi-12;https://www.rvo.nl/meldcodes-warmtepompen/ka07798-ctc-gsi-12;0.95;0.95;meldcode;2026-03-27
KA08098;NIBE;F750;4.0;R407C;1774;Lucht-Water;2550.0;1925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka08098-nibe-f750;https://www.rvo.nl/meldcodes-warmtepompen/ka08098-nibe-f750;0.95;0.95;meldcode;2026-03-27
KA08301;NIBE;F730;4.0;R407C;1774;Lucht-Water;2550.0;1925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka08301-nibe-f730;https://www.rvo.nl/meldcodes-warmtepompen/ka08301-nibe-f730;0.95;0.95;meldcode;2026-03-27
